price,title,address,cuisine,cuisineGroup,imagesCount,lat,lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,phone,placeId,plusCode,postalCode,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,searchPageUrl,locality,street,rating,url,website,reservationLink,Cash Vouchers,Buffet Deals,Set Deals
$,Koung's Wantan Mee,"205 Sims Ave, Singapore 387506",Noodle shop,Singaporean,1140,1.3148592,103.8805027,"Saturday,",8AM to 8PM,"Sunday,",8AM to 8PM,"Monday,",8:45AM to 8PM,"Tuesday,",8AM to 8PM,"Wednesday,",8AM to 8PM,"Thursday,",8AM to 8PM,"Friday,",8AM to 8PM,+65 6748 0305,ChIJ6TFxBToY2jERlL6MBAet0AU,8V7J+W6 Singapore,387506,57,1331,556,404,65,234,72,"https://www.google.com/maps/search/restaurants+in+Geylang/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Geylang,205 Sims Ave,4,"https://www.google.com/maps/place/Koung's+Wantan+Mee/@1.3148592,103.8805027,17z/data=!3m1!4b1!4m5!3m4!1s0x31da183a057131e9:0x5d0ad07048cbe94!8m2!3d1.3148592!4d103.8805027?hl=en",http://www.koungwantanmee.com/,,,,
$,Hong Sheng Restaurant - Claypot Fish Head,"203 Toa Payoh N, Singapore 310203",Singaporean restaurant,Singaporean,204,1.3420493,103.8487709,"Friday,",4:30 to 10PM,"Saturday,",4:30 to 10PM,"Sunday,",4:30 to 10PM,"Monday,",Closed,"Tuesday,",4:30 to 10PM,"Wednesday,",4:30 to 10PM,"Thursday,",4:30 to 10PM,+65 6250 6890,ChIJ6T54vmsX2jER6vI3BMor7cg,8RRX+RG Singapore,310203,46,189,67,66,14,34,8,"https://www.google.com/maps/search/Restaurants+in+Toa+Payoh/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Toa Payoh,203 Toa Payoh N,3.9,"https://www.google.com/maps/place/Hong+Sheng+Restaurant+-+Claypot+Fish+Head/@1.3420493,103.8487709,17z/data=!3m1!4b1!4m5!3m4!1s0x31da176bbe783ee9:0xc8ed2bca0437f2ea!8m2!3d1.3420493!4d103.8487709?hl=en",,,,,
$$ - $$$,Yuba Hut,"51 Upper Serangoon Rd, #01-09 The Poiz Centre, Singapore 347697",Japanese restaurant,Japanese,63,1.331267,103.868374,"Saturday,",11:30AM to 10PM,"Sunday,",11AM to 10PM,"Monday,",11AM to 10PM,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,"Friday,",11AM to 10PM,,ChIJ6Sds3gEX2jERAayhQwXc1y4,8VJ9+G8 Singapore,347697,39,56,20,7,22,2,5,"https://www.google.com/maps/search/restaurants+in+Potong+Pasir/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Potong Pasir,"51 Upper Serangoon Rd, #01-09 The Poiz Centre",3,"https://www.google.com/maps/place/Yuba+Hut/@1.331267,103.868374,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1701de6c27e9:0x2ed7dc0543a1ac01!8m2!3d1.331267!4d103.868374?hl=en",,,,,https://shop.chope.co/products/1-for-1-signature-donburi-set-by-yuba-hut-heartland-mall?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate
$$,Tims Restaurant & Cafe,"95 Lor 4 Toa Payoh, #01-52, Singapore 310095",Asian fusion restaurant,Fusion,773,1.3391892,103.849029,"Saturday,",11:30AM to 10PM,"Sunday,",11:30AM to 10PM,"Monday,",11:30AM to 10PM,"Tuesday,",11:30AM to 10PM,"Wednesday,",11:30AM to 10PM,"Thursday,",11:30AM to 10PM,"Friday,",11:30AM to 10PM,+65 6250 5246,ChIJ6-rvFmkX2jERaCY1Smb5tZ0,8RQX+MJ Singapore,310095,83,592,259,218,27,72,16,"https://www.google.com/maps/search/restaurants+in+Balestier/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Balestier,"95 Lor 4 Toa Payoh, #01-52",4.1,"https://www.google.com/maps/place/Tims+Restaurant+%26+Cafe/@1.3391892,103.849029,17z/data=!3m1!4b1!4m5!3m4!1s0x31da176916efeaeb:0x9db5f9664a352668!8m2!3d1.3391892!4d103.849029?hl=en",http://timsrestaurantandcafe.sg/,,,,
$$ - $$$,Bee Cheng Hiang Grillery,"1359 Serangoon Rd, Singapore 328241",Bistro,Cafe/Bakery,821,1.3270219,103.8672731,"Saturday,",9:30AM to 10:30PM,"Sunday,",9:30AM to 10:30PM,"Monday,",9:30AM to 10:30PM,"Tuesday,",9:30AM to 10:30PM,"Wednesday,",9:30AM to 10:30PM,"Thursday,",9:30AM to 10:30PM,"Friday,",9:30AM to 10:30PM,+65 6291 5753,ChIJ6QWq-n8X2jER1Ba2hJ_y85c,8VG8+RW Singapore,328241,55,277,182,62,8,21,4,"https://www.google.com/maps/search/restaurants+in+Potong+Pasir/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Potong Pasir,1359 Serangoon Rd,4.5,"https://www.google.com/maps/place/Bee+Cheng+Hiang+Grillery/@1.3270219,103.8672731,17z/data=!3m1!4b1!4m5!3m4!1s0x31da177ffaaa05e9:0x97f3f29f84b616d4!8m2!3d1.3270219!4d103.8672731?hl=en",https://www.beechenghiang.com.sg/grillery.html,https://book.chope.co/booking?rid=thebeechenghianggrillery1904sg&source=aff_nibbles,https://shop.chope.co/products/bee-cheng-hiang-grillery?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$,Bgain 22 Old Street Coffee House,"22 Havelock Rd, Singapore 160022",Coffee shop,Cafe/Bakery,132,1.2885555,103.8294517,"Friday,",8AM to 12:30AM,"Saturday,",8AM to 12:30AM,"Sunday,",8AM to 12:30AM,"Monday,",8AM to 12:30AM,"Tuesday,",8AM to 12:30AM,"Wednesday,",8AM to 12:30AM,"Thursday,",8AM to 12:30AM,,ChIJ6fUPongZ2jERZ8memK2yTQo,7RQH+CQ Singapore,160022,118,214,91,50,15,45,13,"https://www.google.com/maps/search/restaurants+in+Havelock+Road/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Havelock Road,22 Havelock Rd,3.9,"https://www.google.com/maps/place/Bgain+22+Old+Street+Coffee+House/@1.2885555,103.8294517,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1978a20ff5e9:0xa4db2ad989ec967!8m2!3d1.2885555!4d103.8294517?hl=en",,,,,
$$$$,Black Marble Singapore,"118 Holland Ave, #02-01 Raffles Holland V Mall, Singapore 278997",Western Restaurant ,Western,668,1.3105584,103.7961823,"Saturday,",11AM to 10PM,"Sunday,",11AM to 10PM,"Monday,",11AM to 10PM,"Tuesday,",11AM to 10PM,"Wednesday,",11AM to 10PM,"Thursday,",11AM to 10PM,"Friday,",11AM to 10PM,+65 9641 6913,ChIJ6f-lQ4cb2jERG28vdIxIYFE,8Q6W+6F Singapore,278997,4,201,113,43,9,24,12,"https://www.google.com/maps/search/restaurants+in+Holland/@1.4399979,103.8212306,12z?hl=en",Holland ,"118 Holland Ave, #02-01 Raffles Holland V Mall",4.2,"https://www.google.com/maps/place/Black+Marble+Singapore/@1.3105584,103.7961823,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1b8743a5ffe9:0x5160488c742f6f1b!8m2!3d1.3105584!4d103.7961823?hl=en",https://blackmarble.com.sg/,https://book.chope.co/booking?rid=ottosdelifresh1908sg&source=aff_nibbles,,,
$$,Five &2,"97 Hougang Ave 8, Punggol Park, Singapore 538792",Bistro,Cafe/Bakery,696,1.3750035,103.8983496,"Friday,",4PM to 1AM,"Saturday,",4PM to 1AM,"Sunday,",4PM to 12AM,"Monday,",4PM to 12AM,"Tuesday,",4PM to 12AM,"Wednesday,",4PM to 12AM,"Thursday,",4PM to 12AM,+65 6282 8801,ChIJ6fchSkYW2jERneXKh4lPJ5E,9VGX+28 Singapore,538792,59,589,305,179,35,54,16,"https://www.google.com/maps/search/restaurants+in+Keppel/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Keppel ,"97 Hougang Ave 8, Punggol Park",4.2,"https://www.google.com/maps/place/Five+%262/@1.3750035,103.8983496,17z/data=!3m1!4b1!4m5!3m4!1s0x31da16464a21f7e9:0x91274f8987cae59d!8m2!3d1.3750035!4d103.8983496?hl=en",https://www.fiveand2.co/,https://book.chope.co/booking?rid=fiveandtwo1808fat&source=aff_nibbles,,,
$$ - $$$,SaladStop! Tanglin,"163 Tanglin Rd, #B1-18 Tanglin Mall, Singapore 247933",Salad shop,Soup/Salad,11,1.3048235,103.8241602,"Friday,",11AM to 8PM,"Saturday,",11AM to 7:30PM,"Sunday,",11AM to 7:30PM,"Monday,",11AM to 7:30PM,"Tuesday,",11AM to 7:30PM,"Wednesday,",11AM to 7:30PM,"Thursday,",11AM to 7:30PM,+65 6816 1672,ChIJ6e-Wqp0Z2jERt3OEehIoAjg,8R3F+WM Singapore,247933,59,16,9,2,4,0,1,"https://www.google.com/maps/search/Restaurants+in+Tanglin/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Tanglin,"163 Tanglin Rd, #B1-18 Tanglin Mall",3.7,"https://www.google.com/maps/place/SaladStop!+Tanglin/@1.3048235,103.8241602,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199daa96efe9:0x380228127a8473b7!8m2!3d1.3048235!4d103.8241602?hl=en",https://www.saladstop.com.sg/en/locations/,,,,
$$ - $$$,"BB&B - Bread, Beer & Brez'n","314A Tanglin Road, Phoenix Park, Singapore 247673",German restaurant,European,636,1.2988864,103.8154984,"Friday,",12PM to 12AM,"Saturday,",10AM to 12AM,"Sunday,",10AM to 10PM,"Monday,",12 to 10PM,"Tuesday,",12 to 10PM,"Wednesday,",12 to 10PM,"Thursday,",12 to 10PM,+65 6610 0915,ChIJ-6Cp_iUa2jERxZV8zyonc7U,7RX8+H5 Singapore,247673,40,225,126,65,7,22,5,"https://www.google.com/maps/search/Restaurants+in+Tanglin/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Tanglin,"314A Tanglin Road, Phoenix Park",4.3,"https://www.google.com/maps/place/BB%26B+-+Bread,+Beer+%26+Brez'n/@1.2988864,103.8154984,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a25fea9a0fb:0xb573272acf7c95c5!8m2!3d1.2988864!4d103.8154984?hl=en",http://bbnb.sg/,https://book.chope.co/booking?rid=breadbeerbrezn2101sg&source=aff_nibbles,,,
$$$,Tóng Lè Private Dining,"60 Collyer Quay, Level 10 OUE Tower, Singapore 049322",Chinese restaurant,Chinese,954,1.283527,103.853136,"Friday,","11:30AM to 3PM, 6 to 10:30PM","Saturday,","11:30AM to 3PM, 6 to 10:30PM","Sunday,",Closed,"Monday,","11:30AM to 3PM, 6 to 10:30PM","Tuesday,","11:30AM to 3PM, 6 to 10:30PM","Wednesday,","11:30AM to 3PM, 6 to 10:30PM","Thursday,","11:30AM to 3PM, 6 to 10:30PM",+65 6634 3233,ChIJ6bdv5g4Z2jER4MBnHQehiOE,7VM3+C7 Singapore,49322,116,231,150,57,8,9,7,"https://www.google.com/maps/search/restaurants+in+Raffles+Place/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Raffles Place,"60 Collyer Quay, Level 10 OUE Tower",4.4,"https://www.google.com/maps/place/T%C3%B3ng+L%C3%A8+Private+Dining/@1.283527,103.853136,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190ee66fb7e9:0xe188a1071d67c0e0!8m2!3d1.283527!4d103.853136?hl=en",http://www.tong-le.com.sg/,https://book.chope.co/booking?rid=tongleprivatedining1610tpd&source=aff_nibbles,,,
$$,W39 Bistro & Bakery,"39 Jln Mas Puteh, Singapore 128637",Cafe,Cafe/Bakery,1385,1.3084697,103.7624039,"Saturday,",9AM to 9:30PM,"Sunday,",9AM to 9:30PM,"Monday,",9AM to 9:30PM,"Tuesday,",Closed,"Wednesday,",11:30AM to 9:30PM,"Thursday,",11:30AM to 9:30PM,"Friday,",11:30AM to 9:30PM,+65 9646 5372,ChIJ6ad6tpIa2jERYXVn6uL9OjM,8Q56+9X Singapore,128637,80,715,357,231,21,87,19,"https://www.google.com/maps/search/restaurants+in+Keppel/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Keppel ,39 Jln Mas Puteh,4.2,"https://www.google.com/maps/place/W39+Bistro+%26+Bakery/@1.3084697,103.7624039,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a92b67aa7e9:0x333afde2ea677561!8m2!3d1.3084697!4d103.7624039?hl=en",http://www.w39bistro.com/,https://book.chope.co/booking?rid=w39bistrobakery1903sg&source=aff_nibbles,,,
$$,The Sushi Bar (Ngee Ann City),"391B Orchard Rd, #05-34/35 Ngee Ann City, Singapore 238874",Sushi restaurant,Japanese,1903,1.3025593,103.834994,"Saturday,",11:30AM to 9PM,"Sunday,",11:30AM to 9PM,"Monday,",11:30AM to 9PM,"Tuesday,",11:30AM to 9PM,"Wednesday,",11:30AM to 9PM,"Thursday,",11:30AM to 9PM,"Friday,",11:30AM to 9PM,+65 8818 3535,ChIJ67u09pEZ2jERH1A0Y3WPq9M,8R3M+2X Singapore,238874,74,1227,722,345,64,69,27,"https://www.google.com/maps/search/Restaurants+in+Orchard+Road/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Orchard Road,"391B Orchard Rd, #05-34/35 Ngee Ann City",4.3,"https://www.google.com/maps/place/The+Sushi+Bar+(Ngee+Ann+City)/@1.3025593,103.834994,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1991f6b4bbeb:0xd3ab8f756334501f!8m2!3d1.3025593!4d103.834994?hl=en",http://www.thesushibar.com.sg/,,,,
$,Kwan Tzi Zhai Vegetarian Cuisine,"134 Geylang East Ave 1, #01-229, Singapore 380134",Vegetarian restaurant,Vegetarian,440,1.3160529,103.8864255,"Saturday,",7AM to 10PM,"Sunday,",7AM to 10PM,"Monday,",7AM to 10PM,"Tuesday,",7AM to 10PM,"Wednesday,",7AM to 10PM,"Thursday,",7AM to 10PM,"Friday,",7AM to 10PM,+65 6744 4424,ChIJ65F9ozwY2jERPcuZ65LNjao,8V8P+CH Singapore,380134,74,852,377,259,47,132,37,"https://www.google.com/maps/search/restaurants+in+Geylang/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Geylang,"134 Geylang East Ave 1, #01-229",4,"https://www.google.com/maps/place/Kwan+Tzi+Zhai+Vegetarian+Cuisine/@1.3160529,103.8864255,17z/data=!3m1!4b1!4m5!3m4!1s0x31da183ca37d91eb:0xaa8dcd92eb99cb3d!8m2!3d1.3160529!4d103.8864255?hl=en",,,,,
$$ - $$$,Bayswater Kitchen,"2 Keppel Bay Vista, Singapore 098382",Seafood restaurant,Seafood,627,1.2638734,103.812784,"Saturday,",6 to 10PM,"Sunday,","11AM to 3PM, 6 to 10PM","Monday,",Closed,"Tuesday,",6 to 10PM,"Wednesday,",6 to 10PM,"Thursday,",6 to 10PM,"Friday,",6 to 10PM,+65 6776 0777,ChIJ64t7q-Ub2jEREKur1uAJnDg,7R77+G4 Singapore,98382,4,310,143,105,14,35,13,"https://www.google.com/maps/search/restaurants+in+Keppel/@1.4399979,103.8212306,12z?hl=en",Keppel ,2 Keppel Bay Vista,4.1,"https://www.google.com/maps/place/Bayswater+Kitchen/@1.2638734,103.812784,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1be5ab7b8beb:0x389c09e0d6abab10!8m2!3d1.2638734!4d103.812784?hl=en",http://bayswaterkitchen.com.sg/,https://book.chope.co/booking?rid=priverest6778mmna-4&source=aff_nibbles,,,
$$,La Pizzaiola @ Jalan Riang,"15 Jln Riang, #3, Singapore 358987",Italian restaurant,Italian,821,1.3473616,103.867581,"Saturday,","11:30AM to 2:30PM, 5:30 to 10:30PM","Sunday,","11:30AM to 2:30PM, 5:30 to 10:30PM","Monday,","11:30AM to 2:30PM, 5:30 to 10:30PM","Tuesday,",Closed,"Wednesday,","11:30AM to 2:30PM, 5:30 to 10:30PM","Thursday,","11:30AM to 2:30PM, 5:30 to 10:30PM","Friday,","11:30AM to 2:30PM, 5:30 to 10:30PM",+65 6282 5031,ChIJ64N3fQoX2jERnAykmps0LYg,8VW9+W2 Singapore,358987,5,692,391,223,13,52,13,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4399979,103.8212306,12z?hl=en",Serangoon,"15 Jln Riang, #3",4.4,"https://www.google.com/maps/place/La+Pizzaiola+@+Jalan+Riang/@1.3473616,103.867581,17z/data=!3m1!4b1!4m5!3m4!1s0x31da170a7d7783eb:0x882d349b9aa40c9c!8m2!3d1.3474302!4d103.8676323?hl=en",http://www.lapizzaiola.com.sg/,https://book.chope.co/booking?rid=lapizzaiolajalanriang2209sg&source=aff_nibbles,,,
$$$$,Chef's Table by Chef Stephan,"61 Tras St, Singapore 079000",French,French,1096,1.2778263,103.8444436,"Friday,","12 to 2:30PM, 6 to 11:30PM","Saturday,",6 to 11:30PM,"Sunday,",Closed,"Monday,",Closed,"Tuesday,",6 to 11:30PM,"Wednesday,",6 to 11:30PM,"Thursday,",6 to 11:30PM,+65 6224 4188,ChIJ63aALm0Z2jERphNXNlGRGRk,7RHV+4Q Singapore,79000,16,299,234,47,5,9,4,"https://www.google.com/maps/search/restaurants+in+Tanjong+Pagar/@1.4399979,103.8212306,12z?hl=en",Tanjong Pagar ,61 Tras St,4.7,"https://www.google.com/maps/place/Chef's+Table+by+Chef+Stephan/@1.2778263,103.8444436,17z/data=!3m1!4b1!4m5!3m4!1s0x31da196d2e8076eb:0x19199151365713a6!8m2!3d1.2778263!4d103.8444436?hl=en",http://www.chefstable.sg/,,,,
$,Killiney Kopitiam,"67 Killiney Rd, Singapore 239525",Coffee shop,Cafe/Bakery,1532,1.2988675,103.8394317,"Saturday,",6AM to 6PM,"Sunday,",6AM to 6PM,"Monday,",6AM to 6PM,"Tuesday,",6AM to 6PM,"Wednesday,",6AM to 6PM,"Thursday,",6AM to 6PM,"Friday,",6AM to 6PM,+65 6734 3910,ChIJ61p5UZcZ2jERq2f3Wv25g-s,7RXQ+GQ Singapore,239525,86,1287,665,390,38,154,40,"https://www.google.com/maps/search/restaurants+in+River+Valley/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",River Valley ,67 Killiney Rd,4.2,"https://www.google.com/maps/place/Killiney+Kopitiam/@1.2988675,103.8394317,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199751795aeb:0xeb83b9fd5af767ab!8m2!3d1.2988675!4d103.8394317?hl=en",http://www.killiney-kopitiam.com/,,,,
$$,Gurkha Palace,"51 Chander Rd, Singapore 219548",Nepalese restaurant,Asian,497,1.308597,103.8515601,"Saturday,",11AM to 10:30PM,"Sunday,",11AM to 10:30PM,"Monday,",Closed,"Tuesday,","11AM to 3PM, 6 to 10:30PM","Wednesday,","11AM to 3PM, 6 to 10:30PM","Thursday,","11AM to 3PM, 6 to 10:30PM","Friday,","11AM to 3PM, 6 to 10:30PM",+65 6292 4316,ChIJ5zP6RMcZ2jERrUXBUrGy99M,8V52+CJ Singapore,219548,83,434,237,109,26,41,21,"https://www.google.com/maps/search/restaurants+in+Rochor/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Rochor,51 Chander Rd,4.2,"https://www.google.com/maps/place/Gurkha+Palace/@1.308597,103.8515601,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c744fa33e7:0xd3f7b2b152c145ad!8m2!3d1.308597!4d103.8515601?hl=en",https://gurkha-palace.com/reservation/,,,,
$$$,Paradise Classic,"26 Sentosa Gateway, #B1-201, The Forum, Resorts World Sentosa, Singapore 098138",Chinese restaurant,Chinese,389,1.2565088,103.8199834,"Saturday,","10:30AM to 3PM, 5:30 to 10PM","Sunday,","10:30AM to 3PM, 5:30 to 10PM","Monday,","11AM to 3PM, 5:30 to 10PM","Tuesday,","11AM to 3PM, 5:30 to 10PM","Wednesday,","11AM to 3PM, 5:30 to 10PM","Thursday,","11AM to 3PM, 5:30 to 10PM","Friday,","11AM to 3PM, 5:30 to 10PM",+65 6570 9625,ChIJ5ZeP3_0b2jERRdjclnf1-rg,7R49+JX Singapore,98138,63,127,55,37,16,13,6,"https://www.google.com/maps/search/restaurants+in+Sentosa/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Sentosa,"26 Sentosa Gateway, #B1-201, The Forum, Resorts World Sentosa",3.9,"https://www.google.com/maps/place/Paradise+Classic/@1.2565088,103.8199834,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bfddf8f97e5:0xb8faf57796dcd845!8m2!3d1.2565088!4d103.8199834?hl=en",https://www.paradisegp.com/brand-paradise-classic/,,,,
$$ - $$$,Candlenut,"17a Dempsey Rd, Singapore 249676",Singaporean restaurant,Singaporean,4680,1.3058022,103.810095,"Friday,","12 to 3PM, 6 to 10PM","Saturday,","12 to 3PM, 6 to 10PM","Sunday,","12 to 3PM, 6 to 10PM","Monday,","12 to 3PM, 6 to 10PM","Tuesday,","12 to 3PM, 6 to 10PM","Wednesday,","12 to 3PM, 6 to 10PM","Thursday,","12 to 3PM, 6 to 10PM",+65 1800 304 2288,ChIJ5ySHC3IZ2jERu-xiMMTjAVE,8R46+82 Singapore,249676,81,1307,795,313,42,113,44,"https://www.google.com/maps/search/Restaurants+in+Tanglin/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Tanglin,17a Dempsey Rd,4.4,"https://www.google.com/maps/place/Candlenut/@1.3058022,103.810095,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19720b8724e7:0x5101e3c43062ecbb!8m2!3d1.3058022!4d103.810095?hl=en",https://comodempsey.sg/restaurant/candlenut,https://book.chope.co/booking?rid=candlenut1807cdn&source=aff_nibbles,,,
$$,Grain Traders,"01/02/03, 138 Market St, #01 CapitaGreen, Singapore 048946",Salad shop,Soup/Salad,266,1.2818145,103.8500991,"Friday,",8AM to 5PM,"Saturday,",Closed,"Sunday,",Closed,"Monday,",8AM to 5PM,"Tuesday,",8AM to 5PM,"Wednesday,",8AM to 5PM,"Thursday,",8AM to 5PM,+65 9776 8379,ChIJ5yMyKwwZ2jERGVM_791Jn-o,7VJ2+P2 Singapore,48946,120,339,180,117,2,35,5,"https://www.google.com/maps/search/restaurants+in+Raffles+Place/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Raffles Place,"01/02/03, 138 Market St, #01 CapitaGreen",4.4,"https://www.google.com/maps/place/Grain+Traders/@1.2818145,103.8500991,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190c2b3223e7:0xea9f49ddef3f5319!8m2!3d1.2818145!4d103.8500991?hl=en",https://www.graintraders.com/,,https://shop.chope.co/products/grain-traders?aff=566&utm_campaign=sg-affiliate-nibbles&utm_source=aff_nibbles&utm_medium=affiliate,,
$$$,Quest Food House,"807 North Bridge Rd, Singapore 198775",Chinese restaurant,Chinese,2,1.3041612,103.8604789,"Saturday,",11:30AM to 9:30PM,"Sunday,",11:30AM to 9:30PM,"Monday,",11:30AM to 9:30PM,"Tuesday,",11:30AM to 9:30PM,"Wednesday,",11:30AM to 9:30PM,"Thursday,",11:30AM to 9:30PM,"Friday,",11:30AM to 9:30PM,+65 6392 5338,ChIJ5Yc0srUZ2jERhtD8oJa_82s,8V36+M5 Singapore,198775,115,0,0,0,0,0,0,"https://www.google.com/maps/search/Restaurants+in+Marina+Bay/@1.4399979,103.8212306,12z/data=!4m2!2m1!6e5?hl=en",Marina Bay,807 North Bridge Rd,,"https://www.google.com/maps/place/Quest+Food+House/@1.3041612,103.8604789,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b5b23487e5:0x6bf3bf96a0fcd086!8m2!3d1.3041612!4d103.8604789?hl=en",,,,,
$$,Lao You Ji Fishhead Steamboat Seafood Restaurant,"243 Outram Rd, Singapore 169046",Seafood,Seafood,158,1.2847024,103.8348768,"Friday,",5PM to 4:30AM,"Saturday,",5PM to 4:30AM,"Sunday,",5PM to 4:30AM,"Monday,",5PM to 4:30AM,"Tuesday,",5PM to 4:30AM,"Wednesday,",5PM to 4:30AM,"Thursday,",5PM to 4:30AM,+65 6221 5280,ChIJ5Y8bNHcZ2jERoBEGE2_21MY,7RMM+VX Singapore,169046,115,168,83,50,12,18,5,"https://www.google.com/maps/search/restaurants+in+Havelock+Road/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Havelock Road,243 Outram Rd,4.1,"https://www.google.com/maps/place/Lao+You+Ji+Fishhead+Steamboat+Seafood+Restaurant/@1.2847024,103.8348768,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1977341b8fe5:0xc6d4f66f130611a0!8m2!3d1.2847024!4d103.8348768?hl=en",,,,,
$$,Amber Ember,"730 Upper Serangoon Rd, #01-01, Singapore 534613",Cafe,Cafe/Bakery,743,1.3533901,103.8779934,"Saturday,",10AM to 3PM,"Sunday,",10AM to 3PM,"Monday,",Closed,"Tuesday,",10AM to 5PM,"Wednesday,",10AM to 5PM,"Thursday,",10AM to 5PM,"Friday,",10AM to 5PM,+65 6926 3312,ChIJ5xvAi4wX2jERHQC8AZJOZxs,9V3H+95 Singapore,534613,56,416,205,146,20,31,14,"https://www.google.com/maps/search/restaurants+in+Serangoon/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",Serangoon,"730 Upper Serangoon Rd, #01-01",4.2,"https://www.google.com/maps/place/Amber+Ember/@1.3533901,103.8779934,17z/data=!3m1!4b1!4m5!3m4!1s0x31da178c8bc01be7:0x1b674e9201bc001d!8m2!3d1.3533901!4d103.8779934?hl=en",http://amberember.sg/,,,,
$,Enaq,"303 Jurong East Street 32, Singapore 600303",Indian,Indian,990,1.3446766,103.7354024,"Saturday,",7AM to 11PM,"Sunday,",7AM to 11PM,"Monday,",7AM to 11PM,"Tuesday,",7AM to 11PM,"Wednesday,",7AM to 11PM,"Thursday,",7AM to 11PM,"Friday,",7AM to 11PM,,ChIJ5XjbxhgQ2jERM4SnMVct6-Q,8PVP+V5 Singapore,600303,41,1482,743,442,58,201,38,"https://www.google.com/maps/search/restaurants+in+West+Coast/@1.4151913,104.4600889,12z/data=!4m2!2m1!6e5?hl=en",West Coast ,303 Jurong East Street 32,4.2,"https://www.google.com/maps/place/Enaq/@1.3446766,103.7354024,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1018c6db78e5:0xe4eb2d5731a78433!8m2!3d1.3446766!4d103.7354024?hl=en",http://www.enaqprata.com.sg/,,,,
